data_code,data_item,asgs,sa4_code,sa4_name,year,value,state
ERP_P_16,Persons - 70-74 years (no.),SA4,313,Moreton Bay - North,2016,11546,Queensland
ERP_P_16,Persons - 70-74 years (no.),SA4,313,Moreton Bay - North,2017,12533,Queensland
ERP_P_17,Persons - 75-79 years (no.),SA4,313,Moreton Bay - North,2013,6640,Queensland
ERP_P_17,Persons - 75-79 years (no.),SA4,313,Moreton Bay - North,2014,7060,Queensland
ERP_P_17,Persons - 75-79 years (no.),SA4,313,Moreton Bay - North,2015,7525,Queensland
ERP_P_17,Persons - 75-79 years (no.),SA4,313,Moreton Bay - North,2016,8025,Queensland
ERP_P_17,Persons - 75-79 years (no.),SA4,313,Moreton Bay - North,2017,8453,Queensland
ERP_P_18,Persons - 80-84 years (no.),SA4,313,Moreton Bay - North,2013,4938,Queensland
ERP_P_18,Persons - 80-84 years (no.),SA4,313,Moreton Bay - North,2014,4997,Queensland
ERP_P_18,Persons - 80-84 years (no.),SA4,313,Moreton Bay - North,2015,5074,Queensland
ERP_P_18,Persons - 80-84 years (no.),SA4,313,Moreton Bay - North,2016,5182,Queensland
ERP_P_18,Persons - 80-84 years (no.),SA4,313,Moreton Bay - North,2017,5394,Queensland
ERP_P_19,Persons - 85 and over (no.),SA4,313,Moreton Bay - North,2013,4403,Queensland
ERP_P_19,Persons - 85 and over (no.),SA4,313,Moreton Bay - North,2014,4671,Queensland
ERP_P_19,Persons - 85 and over (no.),SA4,313,Moreton Bay - North,2015,4909,Queensland
ERP_P_19,Persons - 85 and over (no.),SA4,313,Moreton Bay - North,2016,5323,Queensland
ERP_P_19,Persons - 85 and over (no.),SA4,313,Moreton Bay - North,2017,5437,Queensland
ERP_P_20,Persons - Total (no.),SA4,313,Moreton Bay - North,2013,232231,Queensland
ERP_P_20,Persons - Total (no.),SA4,313,Moreton Bay - North,2014,236121,Queensland
ERP_P_20,Persons - Total (no.),SA4,313,Moreton Bay - North,2015,239478,Queensland
ERP_P_20,Persons - Total (no.),SA4,313,Moreton Bay - North,2016,243261,Queensland
ERP_P_20,Persons - Total (no.),SA4,313,Moreton Bay - North,2017,247397,Queensland
ERP_P_20,Persons - Total (no.),SA4,313,Moreton Bay - North,2018,251575,Queensland
ERP_18,Working Age Population (aged 15-64 years),SA4,313,Moreton Bay - North,2013,63.2,Queensland
ERP_18,Working Age Population (aged 15-64 years),SA4,313,Moreton Bay - North,2014,62.8,Queensland
ERP_18,Working Age Population (aged 15-64 years),SA4,313,Moreton Bay - North,2015,62.4,Queensland
ERP_18,Working Age Population (aged 15-64 years),SA4,313,Moreton Bay - North,2016,61.8,Queensland
ERP_18,Working Age Population (aged 15-64 years),SA4,313,Moreton Bay - North,2017,61.6,Queensland
ERP_19,Median Age - Males (years),SA4,313,Moreton Bay - North,2013,38.3,Queensland
ERP_19,Median Age - Males (years),SA4,313,Moreton Bay - North,2014,38.6,Queensland
ERP_19,Median Age - Males (years),SA4,313,Moreton Bay - North,2015,39,Queensland
ERP_19,Median Age - Males (years),SA4,313,Moreton Bay - North,2016,39.4,Queensland
ERP_19,Median Age - Males (years),SA4,313,Moreton Bay - North,2017,39.6,Queensland
ERP_22,Median Age - Females (years),SA4,313,Moreton Bay - North,2013,40.1,Queensland
ERP_22,Median Age - Females (years),SA4,313,Moreton Bay - North,2014,40.6,Queensland
ERP_22,Median Age - Females (years),SA4,313,Moreton Bay - North,2015,41,Queensland
ERP_22,Median Age - Females (years),SA4,313,Moreton Bay - North,2016,41.4,Queensland
ERP_22,Median Age - Females (years),SA4,313,Moreton Bay - North,2017,41.7,Queensland
ERP_23,Median Age - Persons (years),SA4,313,Moreton Bay - North,2013,39.3,Queensland
ERP_23,Median Age - Persons (years),SA4,313,Moreton Bay - North,2014,39.6,Queensland
ERP_23,Median Age - Persons (years),SA4,313,Moreton Bay - North,2015,40,Queensland
ERP_23,Median Age - Persons (years),SA4,313,Moreton Bay - North,2016,40.5,Queensland
ERP_23,Median Age - Persons (years),SA4,313,Moreton Bay - North,2017,40.7,Queensland
ERP_21,Population density (ERP at 30 June) (persons/km2),SA4,313,Moreton Bay - North,2012,52.4,Queensland
ERP_21,Population density (ERP at 30 June) (persons/km2),SA4,313,Moreton Bay - North,2013,53.5,Queensland
ERP_21,Population density (ERP at 30 June) (persons/km2),SA4,313,Moreton Bay - North,2014,54.3,Queensland
ERP_21,Population density (ERP at 30 June) (persons/km2),SA4,313,Moreton Bay - North,2015,55.1,Queensland
ERP_21,Population density (ERP at 30 June) (persons/km2),SA4,313,Moreton Bay - North,2016,56,Queensland
ERP_21,Population density (ERP at 30 June) (persons/km2),SA4,313,Moreton Bay - North,2017,56.9,Queensland
ERP_21,Population density (ERP at 30 June) (persons/km2),SA4,313,Moreton Bay - North,2018,57.9,Queensland
ERP_6,Persons - 0-14 years (%),SA4,314,Moreton Bay - South,2013,22.9,Queensland
ERP_6,Persons - 0-14 years (%),SA4,314,Moreton Bay - South,2014,23,Queensland
ERP_6,Persons - 0-14 years (%),SA4,314,Moreton Bay - South,2015,23.1,Queensland
ERP_6,Persons - 0-14 years (%),SA4,314,Moreton Bay - South,2016,23.1,Queensland
ERP_6,Persons - 0-14 years (%),SA4,314,Moreton Bay - South,2017,23,Queensland
ERP_7,Persons - 15-24 years (%),SA4,314,Moreton Bay - South,2013,13.8,Queensland
ERP_7,Persons - 15-24 years (%),SA4,314,Moreton Bay - South,2014,13.8,Queensland
ERP_7,Persons - 15-24 years (%),SA4,314,Moreton Bay - South,2015,13.6,Queensland
ERP_7,Persons - 15-24 years (%),SA4,314,Moreton Bay - South,2016,13.3,Queensland
ERP_7,Persons - 15-24 years (%),SA4,314,Moreton Bay - South,2017,13.3,Queensland
ERP_8,Persons - 25-34 years (%),SA4,314,Moreton Bay - South,2013,13.7,Queensland
ERP_8,Persons - 25-34 years (%),SA4,314,Moreton Bay - South,2014,13.8,Queensland
ERP_8,Persons - 25-34 years (%),SA4,314,Moreton Bay - South,2015,13.9,Queensland
ERP_8,Persons - 25-34 years (%),SA4,314,Moreton Bay - South,2016,13.9,Queensland
ERP_8,Persons - 25-34 years (%),SA4,314,Moreton Bay - South,2017,14,Queensland
ERP_9,Persons - 35-44 years (%),SA4,314,Moreton Bay - South,2013,15.8,Queensland
ERP_9,Persons - 35-44 years (%),SA4,314,Moreton Bay - South,2014,15.5,Queensland
ERP_9,Persons - 35-44 years (%),SA4,314,Moreton Bay - South,2015,15.2,Queensland
ERP_9,Persons - 35-44 years (%),SA4,314,Moreton Bay - South,2016,15,Queensland
ERP_9,Persons - 35-44 years (%),SA4,314,Moreton Bay - South,2017,14.7,Queensland
ERP_10,Persons - 45-54 years (%),SA4,314,Moreton Bay - South,2013,13.6,Queensland
ERP_10,Persons - 45-54 years (%),SA4,314,Moreton Bay - South,2014,13.5,Queensland
ERP_10,Persons - 45-54 years (%),SA4,314,Moreton Bay - South,2015,13.5,Queensland
ERP_10,Persons - 45-54 years (%),SA4,314,Moreton Bay - South,2016,13.6,Queensland
ERP_10,Persons - 45-54 years (%),SA4,314,Moreton Bay - South,2017,13.6,Queensland
ERP_11,Persons - 55-64 years (%),SA4,314,Moreton Bay - South,2013,10.2,Queensland
ERP_11,Persons - 55-64 years (%),SA4,314,Moreton Bay - South,2014,10.1,Queensland
ERP_11,Persons - 55-64 years (%),SA4,314,Moreton Bay - South,2015,10.1,Queensland
ERP_11,Persons - 55-64 years (%),SA4,314,Moreton Bay - South,2016,10.1,Queensland
ERP_11,Persons - 55-64 years (%),SA4,314,Moreton Bay - South,2017,10.1,Queensland
ERP_12,Persons - 65-74 years (%),SA4,314,Moreton Bay - South,2013,6.5,Queensland
ERP_12,Persons - 65-74 years (%),SA4,314,Moreton Bay - South,2014,6.8,Queensland
ERP_12,Persons - 65-74 years (%),SA4,314,Moreton Bay - South,2015,7.1,Queensland
ERP_12,Persons - 65-74 years (%),SA4,314,Moreton Bay - South,2016,7.2,Queensland
ERP_12,Persons - 65-74 years (%),SA4,314,Moreton Bay - South,2017,7.4,Queensland
ERP_13,Persons - 75-84 years (%),SA4,314,Moreton Bay - South,2013,2.4,Queensland
ERP_13,Persons - 75-84 years (%),SA4,314,Moreton Bay - South,2014,2.5,Queensland
ERP_13,Persons - 75-84 years (%),SA4,314,Moreton Bay - South,2015,2.6,Queensland
ERP_13,Persons - 75-84 years (%),SA4,314,Moreton Bay - South,2016,2.8,Queensland
ERP_13,Persons - 75-84 years (%),SA4,314,Moreton Bay - South,2017,2.9,Queensland
ERP_14,Persons - 85 years and over (%),SA4,314,Moreton Bay - South,2013,1,Queensland
ERP_14,Persons - 85 years and over (%),SA4,314,Moreton Bay - South,2014,1,Queensland
ERP_14,Persons - 85 years and over (%),SA4,314,Moreton Bay - South,2015,1,Queensland
ERP_14,Persons - 85 years and over (%),SA4,314,Moreton Bay - South,2016,1.1,Queensland
ERP_14,Persons - 85 years and over (%),SA4,314,Moreton Bay - South,2017,1.1,Queensland
ERP_M_2,Males - 0-4 years (no.),SA4,314,Moreton Bay - South,2013,7565,Queensland
ERP_M_2,Males - 0-4 years (no.),SA4,314,Moreton Bay - South,2014,7698,Queensland
ERP_M_2,Males - 0-4 years (no.),SA4,314,Moreton Bay - South,2015,7901,Queensland
ERP_M_2,Males - 0-4 years (no.),SA4,314,Moreton Bay - South,2016,8106,Queensland
ERP_M_2,Males - 0-4 years (no.),SA4,314,Moreton Bay - South,2017,8156,Queensland
ERP_M_3,Males - 5-9 years (no.),SA4,314,Moreton Bay - South,2013,7368,Queensland
ERP_M_3,Males - 5-9 years (no.),SA4,314,Moreton Bay - South,2014,7813,Queensland
ERP_M_3,Males - 5-9 years (no.),SA4,314,Moreton Bay - South,2015,8175,Queensland
ERP_M_3,Males - 5-9 years (no.),SA4,314,Moreton Bay - South,2016,8492,Queensland
ERP_M_3,Males - 5-9 years (no.),SA4,314,Moreton Bay - South,2017,8674,Queensland
ERP_M_4,Males - 10-14 years (no.),SA4,314,Moreton Bay - South,2013,6726,Queensland
ERP_M_4,Males - 10-14 years (no.),SA4,314,Moreton Bay - South,2014,6885,Queensland
ERP_M_4,Males - 10-14 years (no.),SA4,314,Moreton Bay - South,2015,7108,Queensland
ERP_M_4,Males - 10-14 years (no.),SA4,314,Moreton Bay - South,2016,7415,Queensland
ERP_M_4,Males - 10-14 years (no.),SA4,314,Moreton Bay - South,2017,7854,Queensland
ERP_M_5,Males - 15-19 years (no.),SA4,314,Moreton Bay - South,2013,6685,Queensland
ERP_M_5,Males - 15-19 years (no.),SA4,314,Moreton Bay - South,2014,6785,Queensland
ERP_M_5,Males - 15-19 years (no.),SA4,314,Moreton Bay - South,2015,6827,Queensland
ERP_M_5,Males - 15-19 years (no.),SA4,314,Moreton Bay - South,2016,6896,Queensland
ERP_M_5,Males - 15-19 years (no.),SA4,314,Moreton Bay - South,2017,7138,Queensland
ERP_M_6,Males - 20-24 years (no.),SA4,314,Moreton Bay - South,2013,6249,Queensland
ERP_M_6,Males - 20-24 years (no.),SA4,314,Moreton Bay - South,2014,6460,Queensland
ERP_M_6,Males - 20-24 years (no.),SA4,314,Moreton Bay - South,2015,6596,Queensland
ERP_M_6,Males - 20-24 years (no.),SA4,314,Moreton Bay - South,2016,6705,Queensland
ERP_M_6,Males - 20-24 years (no.),SA4,314,Moreton Bay - South,2017,6960,Queensland
ERP_M_7,Males - 25-29 years (no.),SA4,314,Moreton Bay - South,2013,6023,Queensland
ERP_M_7,Males - 25-29 years (no.),SA4,314,Moreton Bay - South,2014,6230,Queensland
ERP_M_7,Males - 25-29 years (no.),SA4,314,Moreton Bay - South,2015,6438,Queensland
ERP_M_7,Males - 25-29 years (no.),SA4,314,Moreton Bay - South,2016,6665,Queensland
ERP_M_7,Males - 25-29 years (no.),SA4,314,Moreton Bay - South,2017,6838,Queensland
ERP_M_8,Males - 30-34 years (no.),SA4,314,Moreton Bay - South,2013,6433,Queensland
ERP_M_8,Males - 30-34 years (no.),SA4,314,Moreton Bay - South,2014,6600,Queensland
ERP_M_8,Males - 30-34 years (no.),SA4,314,Moreton Bay - South,2015,6801,Queensland
ERP_M_8,Males - 30-34 years (no.),SA4,314,Moreton Bay - South,2016,6963,Queensland
ERP_M_8,Males - 30-34 years (no.),SA4,314,Moreton Bay - South,2017,7220,Queensland
ERP_M_9,Males - 35-39 years (no.),SA4,314,Moreton Bay - South,2013,6710,Queensland
ERP_M_9,Males - 35-39 years (no.),SA4,314,Moreton Bay - South,2014,6702,Queensland
ERP_M_9,Males - 35-39 years (no.),SA4,314,Moreton Bay - South,2015,6816,Queensland
ERP_M_9,Males - 35-39 years (no.),SA4,314,Moreton Bay - South,2016,7123,Queensland
ERP_M_9,Males - 35-39 years (no.),SA4,314,Moreton Bay - South,2017,7367,Queensland
ERP_M_10,Males - 40-44 years (no.),SA4,314,Moreton Bay - South,2013,7509,Queensland
ERP_M_10,Males - 40-44 years (no.),SA4,314,Moreton Bay - South,2014,7620,Queensland
ERP_M_10,Males - 40-44 years (no.),SA4,314,Moreton Bay - South,2015,7669,Queensland
ERP_M_10,Males - 40-44 years (no.),SA4,314,Moreton Bay - South,2016,7633,Queensland
ERP_M_10,Males - 40-44 years (no.),SA4,314,Moreton Bay - South,2017,7487,Queensland
ERP_M_11,Males - 45-49 years (no.),SA4,314,Moreton Bay - South,2013,6401,Queensland
ERP_M_11,Males - 45-49 years (no.),SA4,314,Moreton Bay - South,2014,6575,Queensland
ERP_M_11,Males - 45-49 years (no.),SA4,314,Moreton Bay - South,2015,6843,Queensland
ERP_M_11,Males - 45-49 years (no.),SA4,314,Moreton Bay - South,2016,7248,Queensland
ERP_M_11,Males - 45-49 years (no.),SA4,314,Moreton Bay - South,2017,7622,Queensland
ERP_M_12,Males - 50-54 years (no.),SA4,314,Moreton Bay - South,2013,5983,Queensland
ERP_M_12,Males - 50-54 years (no.),SA4,314,Moreton Bay - South,2014,6095,Queensland
ERP_M_12,Males - 50-54 years (no.),SA4,314,Moreton Bay - South,2015,6185,Queensland
ERP_M_12,Males - 50-54 years (no.),SA4,314,Moreton Bay - South,2016,6192,Queensland
ERP_M_12,Males - 50-54 years (no.),SA4,314,Moreton Bay - South,2017,6310,Queensland
ERP_M_13,Males - 55-59 years (no.),SA4,314,Moreton Bay - South,2013,4876,Queensland
ERP_M_13,Males - 55-59 years (no.),SA4,314,Moreton Bay - South,2014,5016,Queensland
ERP_M_13,Males - 55-59 years (no.),SA4,314,Moreton Bay - South,2015,5202,Queensland
ERP_M_13,Males - 55-59 years (no.),SA4,314,Moreton Bay - South,2016,5436,Queensland
ERP_M_13,Males - 55-59 years (no.),SA4,314,Moreton Bay - South,2017,5683,Queensland
ERP_M_14,Males - 60-64 years (no.),SA4,314,Moreton Bay - South,2013,4273,Queensland
ERP_M_14,Males - 60-64 years (no.),SA4,314,Moreton Bay - South,2014,4314,Queensland
ERP_M_14,Males - 60-64 years (no.),SA4,314,Moreton Bay - South,2015,4392,Queensland
ERP_M_14,Males - 60-64 years (no.),SA4,314,Moreton Bay - South,2016,4536,Queensland
ERP_M_14,Males - 60-64 years (no.),SA4,314,Moreton Bay - South,2017,4553,Queensland
ERP_M_15,Males - 65-69 years (no.),SA4,314,Moreton Bay - South,2013,3784,Queensland
ERP_M_15,Males - 65-69 years (no.),SA4,314,Moreton Bay - South,2014,3961,Queensland
ERP_M_15,Males - 65-69 years (no.),SA4,314,Moreton Bay - South,2015,4092,Queensland
ERP_M_15,Males - 65-69 years (no.),SA4,314,Moreton Bay - South,2016,4200,Queensland
ERP_M_15,Males - 65-69 years (no.),SA4,314,Moreton Bay - South,2017,4132,Queensland
ERP_M_16,Males - 70-74 years (no.),SA4,314,Moreton Bay - South,2013,2282,Queensland
ERP_M_16,Males - 70-74 years (no.),SA4,314,Moreton Bay - South,2014,2473,Queensland
ERP_M_16,Males - 70-74 years (no.),SA4,314,Moreton Bay - South,2015,2705,Queensland
ERP_M_16,Males - 70-74 years (no.),SA4,314,Moreton Bay - South,2016,2958,Queensland
ERP_M_16,Males - 70-74 years (no.),SA4,314,Moreton Bay - South,2017,3338,Queensland
ERP_M_17,Males - 75-79 years (no.),SA4,314,Moreton Bay - South,2013,1269,Queensland
ERP_M_17,Males - 75-79 years (no.),SA4,314,Moreton Bay - South,2014,1432,Queensland
ERP_M_17,Males - 75-79 years (no.),SA4,314,Moreton Bay - South,2015,1620,Queensland
ERP_M_17,Males - 75-79 years (no.),SA4,314,Moreton Bay - South,2016,1758,Queensland
ERP_M_17,Males - 75-79 years (no.),SA4,314,Moreton Bay - South,2017,1958,Queensland
ERP_M_18,Males - 80-84 years (no.),SA4,314,Moreton Bay - South,2013,743,Queensland
ERP_M_18,Males - 80-84 years (no.),SA4,314,Moreton Bay - South,2014,739,Queensland
ERP_M_18,Males - 80-84 years (no.),SA4,314,Moreton Bay - South,2015,767,Queensland
ERP_M_18,Males - 80-84 years (no.),SA4,314,Moreton Bay - South,2016,881,Queensland
ERP_M_18,Males - 80-84 years (no.),SA4,314,Moreton Bay - South,2017,953,Queensland
ERP_M_19,Males - 85 and over (no.),SA4,314,Moreton Bay - South,2013,628,Queensland
ERP_M_19,Males - 85 and over (no.),SA4,314,Moreton Bay - South,2014,652,Queensland
ERP_M_19,Males - 85 and over (no.),SA4,314,Moreton Bay - South,2015,693,Queensland
ERP_M_19,Males - 85 and over (no.),SA4,314,Moreton Bay - South,2016,770,Queensland
ERP_M_19,Males - 85 and over (no.),SA4,314,Moreton Bay - South,2017,777,Queensland
ERP_M_20,Males - Total (no.),SA4,314,Moreton Bay - South,2013,91507,Queensland
ERP_M_20,Males - Total (no.),SA4,314,Moreton Bay - South,2014,94050,Queensland
ERP_M_20,Males - Total (no.),SA4,314,Moreton Bay - South,2015,96830,Queensland
ERP_M_20,Males - Total (no.),SA4,314,Moreton Bay - South,2016,99977,Queensland
ERP_M_20,Males - Total (no.),SA4,314,Moreton Bay - South,2017,103020,Queensland
ERP_F_2,Females - 0-4 years (no.),SA4,314,Moreton Bay - South,2013,7107,Queensland
ERP_F_2,Females - 0-4 years (no.),SA4,314,Moreton Bay - South,2014,7336,Queensland
ERP_F_2,Females - 0-4 years (no.),SA4,314,Moreton Bay - South,2015,7508,Queensland
ERP_F_2,Females - 0-4 years (no.),SA4,314,Moreton Bay - South,2016,7540,Queensland
ERP_F_2,Females - 0-4 years (no.),SA4,314,Moreton Bay - South,2017,7585,Queensland
ERP_F_3,Females - 5-9 years (no.),SA4,314,Moreton Bay - South,2013,6913,Queensland
ERP_F_3,Females - 5-9 years (no.),SA4,314,Moreton Bay - South,2014,7190,Queensland
ERP_F_3,Females - 5-9 years (no.),SA4,314,Moreton Bay - South,2015,7472,Queensland
ERP_F_3,Females - 5-9 years (no.),SA4,314,Moreton Bay - South,2016,7905,Queensland
ERP_F_3,Females - 5-9 years (no.),SA4,314,Moreton Bay - South,2017,8129,Queensland
ERP_F_4,Females - 10-14 years (no.),SA4,314,Moreton Bay - South,2013,6526,Queensland
ERP_F_4,Females - 10-14 years (no.),SA4,314,Moreton Bay - South,2014,6608,Queensland
ERP_F_4,Females - 10-14 years (no.),SA4,314,Moreton Bay - South,2015,6885,Queensland
ERP_F_4,Females - 10-14 years (no.),SA4,314,Moreton Bay - South,2016,7164,Queensland
ERP_F_4,Females - 10-14 years (no.),SA4,314,Moreton Bay - South,2017,7406,Queensland
ERP_F_5,Females - 15-19 years (no.),SA4,314,Moreton Bay - South,2013,6302,Queensland
ERP_F_5,Females - 15-19 years (no.),SA4,314,Moreton Bay - South,2014,6464,Queensland
ERP_F_5,Females - 15-19 years (no.),SA4,314,Moreton Bay - South,2015,6521,Queensland
ERP_F_5,Females - 15-19 years (no.),SA4,314,Moreton Bay - South,2016,6602,Queensland
ERP_F_5,Females - 15-19 years (no.),SA4,314,Moreton Bay - South,2017,6761,Queensland
ERP_F_6,Females - 20-24 years (no.),SA4,314,Moreton Bay - South,2013,6225,Queensland
ERP_F_6,Females - 20-24 years (no.),SA4,314,Moreton Bay - South,2014,6464,Queensland
ERP_F_6,Females - 20-24 years (no.),SA4,314,Moreton Bay - South,2015,6579,Queensland
ERP_F_6,Females - 20-24 years (no.),SA4,314,Moreton Bay - South,2016,6620,Queensland
ERP_F_6,Females - 20-24 years (no.),SA4,314,Moreton Bay - South,2017,6757,Queensland
ERP_F_7,Females - 25-29 years (no.),SA4,314,Moreton Bay - South,2013,6161,Queensland
ERP_F_7,Females - 25-29 years (no.),SA4,314,Moreton Bay - South,2014,6313,Queensland
ERP_F_7,Females - 25-29 years (no.),SA4,314,Moreton Bay - South,2015,6586,Queensland
ERP_F_7,Females - 25-29 years (no.),SA4,314,Moreton Bay - South,2016,6869,Queensland
ERP_F_7,Females - 25-29 years (no.),SA4,314,Moreton Bay - South,2017,7159,Queensland
ERP_F_8,Females - 30-34 years (no.),SA4,314,Moreton Bay - South,2013,6636,Queensland
ERP_F_8,Females - 30-34 years (no.),SA4,314,Moreton Bay - South,2014,6911,Queensland
ERP_F_8,Females - 30-34 years (no.),SA4,314,Moreton Bay - South,2015,7235,Queensland
ERP_F_8,Females - 30-34 years (no.),SA4,314,Moreton Bay - South,2016,7647,Queensland
ERP_F_8,Females - 30-34 years (no.),SA4,314,Moreton Bay - South,2017,7784,Queensland
ERP_F_9,Females - 35-39 years (no.),SA4,314,Moreton Bay - South,2013,7079,Queensland
ERP_F_9,Females - 35-39 years (no.),SA4,314,Moreton Bay - South,2014,7112,Queensland
ERP_F_9,Females - 35-39 years (no.),SA4,314,Moreton Bay - South,2015,7236,Queensland
ERP_F_9,Females - 35-39 years (no.),SA4,314,Moreton Bay - South,2016,7452,Queensland
ERP_F_9,Females - 35-39 years (no.),SA4,314,Moreton Bay - South,2017,7675,Queensland
ERP_F_10,Females - 40-44 years (no.),SA4,314,Moreton Bay - South,2013,7761,Queensland
ERP_F_10,Females - 40-44 years (no.),SA4,314,Moreton Bay - South,2014,7880,Queensland
ERP_F_10,Females - 40-44 years (no.),SA4,314,Moreton Bay - South,2015,8026,Queensland
ERP_F_10,Females - 40-44 years (no.),SA4,314,Moreton Bay - South,2016,8002,Queensland
ERP_F_10,Females - 40-44 years (no.),SA4,314,Moreton Bay - South,2017,7977,Queensland
ERP_F_11,Females - 45-49 years (no.),SA4,314,Moreton Bay - South,2013,6543,Queensland
ERP_F_11,Females - 45-49 years (no.),SA4,314,Moreton Bay - South,2014,6739,Queensland
ERP_F_11,Females - 45-49 years (no.),SA4,314,Moreton Bay - South,2015,6982,Queensland
ERP_F_11,Females - 45-49 years (no.),SA4,314,Moreton Bay - South,2016,7481,Queensland
ERP_F_11,Females - 45-49 years (no.),SA4,314,Moreton Bay - South,2017,7864,Queensland
ERP_F_12,Females - 50-54 years (no.),SA4,314,Moreton Bay - South,2013,6015,Queensland
ERP_F_12,Females - 50-54 years (no.),SA4,314,Moreton Bay - South,2014,6156,Queensland
ERP_F_12,Females - 50-54 years (no.),SA4,314,Moreton Bay - South,2015,6362,Queensland
